input_file,joint_id,source_parent_bone,source_child_bone,parent_bone,child_bone,included_in_v0,selection_status,requires_manual_review,link_classification,core_candidate,excluded_candidate,parent_segment_role,child_segment_role,terminology_note,motive_skeleton_template,reconstruction_max_error_deg,reconstruction_p99_error_deg,raw_relative_sign_flip_count,corrected_relative_sign_flip_count,post_correction_valid,gate_status
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J036,671:RMiddle1,671:RMiddle2,RMiddle1,RMiddle2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),2.9709621447091575e-14,1.9603645913741212e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J037,671:RMiddle2,671:RMiddle3,RMiddle2,RMiddle3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),2.9069713657272403e-14,1.92392980069781e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J038,671:RHand,671:RPinky1,RHand,RPinky1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.248398170760096e-14,1.9928468881681152e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J039,671:RPinky1,671:RPinky2,RPinky1,RPinky2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.21210518162881e-14,2.0260018777226135e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J040,671:RPinky2,671:RPinky3,RPinky2,RPinky3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.0380945894436255e-14,1.9157564507088174e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J041,671:RHand,671:RRing1,RHand,RRing1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),2.701962199504972e-14,1.9284650714207312e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J042,671:RRing1,671:RRing2,RRing1,RRing2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.1600959745451224e-14,1.9182910047005593e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J043,671:RRing2,671:RRing3,RRing2,RRing3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),2.9140240699756596e-14,1.76343126450804e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J044,671:RThigh,671:RShin,RThigh,RShin,True,provisional_v0,False,shin,True,False,core_limb_or_head_neck,core_limb_or_head_neck,shin core candidate,Core + Passive Fingers (54),2.94737936232442e-14,1.4149079396346118e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J045,671:Chest,671:RShoulder,Chest,RShoulder,True,provisional_v0,False,shoulder,True,False,trunk_spine_provisional,core_limb_or_head_neck,shoulder core candidate,Core + Passive Fingers (54),2.775977875012831e-14,1.269626038249375e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J046,671:671,671:RThigh,671,RThigh,True,provisional_v0,False,hip_top_segment_to_thigh,True,False,motive_hip_top_segment,core_limb_or_head_neck,Defensible Motive hip/top-segment-to-thigh link: asset-name-labeled Motive hip/top skeleton segment (`671`); Motive documents this as the skeleton hip; export naming may follow Asset Hip Name,Core + Passive Fingers (54),2.7561083135270188e-14,1.2726214733628916e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J047,671:RHand,671:RThumb1,RHand,RThumb1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.0744580130674915e-14,2.0253407853036883e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J048,671:RThumb1,671:RThumb2,RThumb1,RThumb2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),3.242767431174735e-14,1.9903385723840953e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J049,671:RThumb2,671:RThumb3,RThumb2,RThumb3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Core + Passive Fingers (54),2.944890433319342e-14,1.8960360832462163e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J050,671:RFoot,671:RToe,RFoot,RToe,False,provisional_v0,True,toe,False,True,core_limb_or_head_neck,toe_excluded,toe link excluded from likely V0 analysis set,Core + Passive Fingers (54),2.3805788795794374e-14,1.1913863644251291e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T2_P1_R2_Take 2026-01-15 04.35.25 PM_009.csv,J051,671:RShoulder,671:RUArm,RShoulder,RUArm,True,provisional_v0,False,upper_arm,True,False,core_limb_or_head_neck,core_limb_or_head_neck,upper arm core candidate,Core + Passive Fingers (54),3.156078938907498e-14,1.8810033380092525e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J001,T3_671:T3_671,T3_671:Ab,T3_671,Ab,False,provisional_v0,True,trunk_spine,False,False,motive_hip_top_segment,trunk_spine_provisional,trunk/spine link provisional; Core + Passive Fingers (54) vs Biomech (57) topology differs — not a final analysis feature,Biomech (57),2.7361084662198142e-14,1.0357433009888764e-14,0,0,True,review
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J002,T3_671:Spine4,T3_671:Chest,Spine4,Chest,False,provisional_v0,True,trunk_spine,False,False,trunk_spine_provisional,trunk_spine_provisional,trunk/spine link provisional; Core + Passive Fingers (54) vs Biomech (57) topology differs — not a final analysis feature,Biomech (57),2.6114268052432028e-14,1.0761648125526759e-14,0,0,True,review
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J003,T3_671:Neck2,T3_671:Head,Neck2,Head,True,provisional_v0,False,head_neck,True,False,trunk_spine_provisional,core_limb_or_head_neck,head/neck core candidate,Biomech (57),2.376929291760556e-14,1.279990514710308e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J004,T3_671:LUArm,T3_671:LFArm,LUArm,LFArm,True,provisional_v0,False,forearm,True,False,core_limb_or_head_neck,core_limb_or_head_neck,forearm core candidate,Biomech (57),3.031168296156203e-14,2.06582738222994e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J005,T3_671:LShin,T3_671:LFoot,LShin,LFoot,True,provisional_v0,False,foot,True,False,core_limb_or_head_neck,core_limb_or_head_neck,foot core candidate,Biomech (57),2.403003119038045e-14,1.1556318734954414e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J006,T3_671:LFArm,T3_671:LHand,LFArm,LHand,True,provisional_v0,False,hand,True,False,core_limb_or_head_neck,core_limb_or_head_neck,hand core candidate (provisional V0),Biomech (57),3.1376225112025606e-14,2.0458350333160405e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J007,T3_671:LHand,T3_671:LIndex1,LHand,LIndex1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),3.1273233344364676e-14,1.9542102442559972e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J008,T3_671:LIndex1,T3_671:LIndex2,LIndex1,LIndex2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.9686602528437786e-14,1.884772961305901e-14,1,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J009,T3_671:LIndex2,T3_671:LIndex3,LIndex2,LIndex3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.7666077177999673e-14,1.679206520114045e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J010,T3_671:LHand,T3_671:LMiddle1,LHand,LMiddle1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),3.2249590983604945e-14,1.928239575494768e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J011,T3_671:LMiddle1,T3_671:LMiddle2,LMiddle1,LMiddle2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),3.419328683218895e-14,1.923832107134886e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J012,T3_671:LMiddle2,T3_671:LMiddle3,LMiddle2,LMiddle3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.791994608011852e-14,1.8770000362625012e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J013,T3_671:LHand,T3_671:LPinky1,LHand,LPinky1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.927940998471604e-14,1.8979952667147762e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J014,T3_671:LPinky1,T3_671:LPinky2,LPinky1,LPinky2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),3.074291063609059e-14,1.838243829022458e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J015,T3_671:LPinky2,T3_671:LPinky3,LPinky2,LPinky3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.7302224504700366e-14,1.755756765126698e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J016,T3_671:LHand,T3_671:LRing1,LHand,LRing1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.801795490722267e-14,1.8981969060118582e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J017,T3_671:LRing1,T3_671:LRing2,LRing1,LRing2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),3.0543675449693506e-14,1.903842057248319e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J018,T3_671:LRing2,T3_671:LRing3,LRing2,LRing3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.6187379465174693e-14,1.8324156077353063e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J019,T3_671:LThigh,T3_671:LShin,LThigh,LShin,True,provisional_v0,False,shin,True,False,core_limb_or_head_neck,core_limb_or_head_neck,shin core candidate,Biomech (57),2.8351491245710937e-14,1.2660524858843621e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J020,T3_671:Chest,T3_671:LShoulder,Chest,LShoulder,True,provisional_v0,False,shoulder,True,False,trunk_spine_provisional,core_limb_or_head_neck,shoulder core candidate,Biomech (57),2.3555645935685916e-14,1.1483508900461646e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J021,T3_671:T3_671,T3_671:LThigh,T3_671,LThigh,True,provisional_v0,False,hip_top_segment_to_thigh,True,False,motive_hip_top_segment,core_limb_or_head_neck,Defensible Motive hip/top-segment-to-thigh link: asset-name-labeled Motive hip/top skeleton segment (`T3_671`); Motive documents this as the skeleton hip; export naming may follow Asset Hip Name,Biomech (57),2.2968716591848422e-14,1.1135186742642436e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J022,T3_671:LHand,T3_671:LThumb1,LHand,LThumb1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),3.1783677461605176e-14,2.0728327479827364e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J023,T3_671:LThumb1,T3_671:LThumb2,LThumb1,LThumb2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.964860550078043e-14,2.009107025845052e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J024,T3_671:LThumb2,T3_671:LThumb3,LThumb2,LThumb3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.890037276356385e-14,1.8833754281927076e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J025,T3_671:LFoot,T3_671:LToe,LFoot,LToe,False,provisional_v0,True,toe,False,True,core_limb_or_head_neck,toe_excluded,toe link excluded from likely V0 analysis set,Biomech (57),2.2896959264923083e-14,1.0824111869221332e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J026,T3_671:LShoulder,T3_671:LUArm,LShoulder,LUArm,True,provisional_v0,False,upper_arm,True,False,core_limb_or_head_neck,core_limb_or_head_neck,upper arm core candidate,Biomech (57),3.3341222008767155e-14,2.0605060538497532e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J027,T3_671:Chest,T3_671:Neck,Chest,Neck,True,provisional_v0,False,head_neck,True,False,trunk_spine_provisional,core_limb_or_head_neck,head/neck core candidate,Biomech (57),2.4181996824898553e-14,1.1822325622616708e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J028,T3_671:Neck,T3_671:Neck2,Neck,Neck2,True,provisional_v0,False,trunk_spine,False,False,core_limb_or_head_neck,trunk_spine_provisional,trunk/spine link provisional; Core + Passive Fingers (54) vs Biomech (57) topology differs — not a final analysis feature,Biomech (57),2.6456334890624608e-14,1.2030507446074304e-14,0,0,True,review
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J029,T3_671:RUArm,T3_671:RFArm,RUArm,RFArm,True,provisional_v0,False,forearm,True,False,core_limb_or_head_neck,core_limb_or_head_neck,forearm core candidate,Biomech (57),3.3728355406094485e-14,2.003962505128613e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J030,T3_671:RShin,T3_671:RFoot,RShin,RFoot,True,provisional_v0,False,foot,True,False,core_limb_or_head_neck,core_limb_or_head_neck,foot core candidate,Biomech (57),2.2550474001926113e-14,1.1479911432704941e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J031,T3_671:RFArm,T3_671:RHand,RFArm,RHand,True,provisional_v0,False,hand,True,False,core_limb_or_head_neck,core_limb_or_head_neck,hand core candidate (provisional V0),Biomech (57),2.99754913386421e-14,2.0444013404500214e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J032,T3_671:RHand,T3_671:RIndex1,RHand,RIndex1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.8277273346548942e-14,1.7789719368962762e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J033,T3_671:RIndex1,T3_671:RIndex2,RIndex1,RIndex2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.6310661750772556e-14,1.8327319146194062e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J034,T3_671:RIndex2,T3_671:RIndex3,RIndex2,RIndex3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.6535907023667615e-14,1.8344999347545177e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J035,T3_671:RHand,T3_671:RMiddle1,RHand,RMiddle1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.5724410273938252e-14,1.7118608880550418e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J036,T3_671:RMiddle1,T3_671:RMiddle2,RMiddle1,RMiddle2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.9836993567419843e-14,1.787768712339215e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J037,T3_671:RMiddle2,T3_671:RMiddle3,RMiddle2,RMiddle3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.5601629661168722e-14,1.8030348844838835e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J038,T3_671:RHand,T3_671:RPinky1,RHand,RPinky1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),3.215546722499904e-14,1.6712322517126275e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J039,T3_671:RPinky1,T3_671:RPinky2,RPinky1,RPinky2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),3.105505245915289e-14,1.7577978733497433e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J040,T3_671:RPinky2,T3_671:RPinky3,RPinky2,RPinky3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.5384330167127476e-14,1.820095048789454e-14,1,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J041,T3_671:RHand,T3_671:RRing1,RHand,RRing1,False,provisional_v0,False,finger,False,True,core_limb_or_head_neck,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.7303795140791476e-14,1.6555841897968073e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J042,T3_671:RRing1,T3_671:RRing2,RRing1,RRing2,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.7618628639346486e-14,1.8184909095841628e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J043,T3_671:RRing2,T3_671:RRing3,RRing2,RRing3,False,provisional_v0,False,finger,False,True,finger_excluded,finger_excluded,distal finger chain excluded from likely V0 analysis set,Biomech (57),2.9446022503098434e-14,1.8170345284153208e-14,0,0,True,excluded_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J044,T3_671:RThigh,T3_671:RShin,RThigh,RShin,True,provisional_v0,False,shin,True,False,core_limb_or_head_neck,core_limb_or_head_neck,shin core candidate,Biomech (57),3.0717220334176085e-14,1.2551794583693352e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J045,T3_671:Chest,T3_671:RShoulder,Chest,RShoulder,True,provisional_v0,False,shoulder,True,False,trunk_spine_provisional,core_limb_or_head_neck,shoulder core candidate,Biomech (57),2.4621982963828383e-14,1.1394010049310283e-14,0,0,True,core_pass
/Users/drorhazan/Desktop/gaga_psilo/projects/3Layers_project/Layer2_Motive_Kinematics/data/671/671_T3_P1_R1_Take 2026-02-03 08.05.01 PM_000.csv,J046,T3_671:T3_671,T3_671:RThigh,T3_671,RThigh,True,provisional_v0,False,hip_top_segment_to_thigh,True,False,motive_hip_top_segment,core_limb_or_head_neck,Defensible Motive hip/top-segment-to-thigh link: asset-name-labeled Motive hip/top skeleton segment (`T3_671`); Motive documents this as the skeleton hip; export naming may follow Asset Hip Name,Biomech (57),2.3815225174145937e-14,1.1970087968111904e-14,0,0,True,core_pass
