column_index,flat_name,type,source_name,source_id,source_parent,property,component,layer2_role,layer2_used,notes
185,col0185__Bone__T3_671_LPinky2__Rotation__Y,Bone,T3_671:LPinky2,47C68BB0012911F1:90AFB54A3B8C3180,T3_671:LPinky1,Rotation,Y,bone_rotation_quaternion,True,Bone rotation quaternion component
186,col0186__Bone__T3_671_LPinky2__Rotation__Z,Bone,T3_671:LPinky2,47C68BB0012911F1:90AFB54A3B8C3180,T3_671:LPinky1,Rotation,Z,bone_rotation_quaternion,True,Bone rotation quaternion component
187,col0187__Bone__T3_671_LPinky2__Rotation__W,Bone,T3_671:LPinky2,47C68BB0012911F1:90AFB54A3B8C3180,T3_671:LPinky1,Rotation,W,bone_rotation_quaternion,True,Bone rotation quaternion component
191,col0191__Bone__T3_671_LPinky3__Rotation__X,Bone,T3_671:LPinky3,47C68BB1012911F1:90AFB54A3B8C3180,T3_671:LPinky2,Rotation,X,bone_rotation_quaternion,True,Bone rotation quaternion component
192,col0192__Bone__T3_671_LPinky3__Rotation__Y,Bone,T3_671:LPinky3,47C68BB1012911F1:90AFB54A3B8C3180,T3_671:LPinky2,Rotation,Y,bone_rotation_quaternion,True,Bone rotation quaternion component
193,col0193__Bone__T3_671_LPinky3__Rotation__Z,Bone,T3_671:LPinky3,47C68BB1012911F1:90AFB54A3B8C3180,T3_671:LPinky2,Rotation,Z,bone_rotation_quaternion,True,Bone rotation quaternion component
194,col0194__Bone__T3_671_LPinky3__Rotation__W,Bone,T3_671:LPinky3,47C68BB1012911F1:90AFB54A3B8C3180,T3_671:LPinky2,Rotation,W,bone_rotation_quaternion,True,Bone rotation quaternion component
198,col0198__Bone__T3_671_RShoulder__Rotation__X,Bone,T3_671:RShoulder,47C68B93012911F1:90AFB54A3B8C3180,T3_671:Chest,Rotation,X,bone_rotation_quaternion,True,Bone rotation quaternion component
199,col0199__Bone__T3_671_RShoulder__Rotation__Y,Bone,T3_671:RShoulder,47C68B93012911F1:90AFB54A3B8C3180,T3_671:Chest,Rotation,Y,bone_rotation_quaternion,True,Bone rotation quaternion component
200,col0200__Bone__T3_671_RShoulder__Rotation__Z,Bone,T3_671:RShoulder,47C68B93012911F1:90AFB54A3B8C3180,T3_671:Chest,Rotation,Z,bone_rotation_quaternion,True,Bone rotation quaternion component
201,col0201__Bone__T3_671_RShoulder__Rotation__W,Bone,T3_671:RShoulder,47C68B93012911F1:90AFB54A3B8C3180,T3_671:Chest,Rotation,W,bone_rotation_quaternion,True,Bone rotation quaternion component
205,col0205__Bone__T3_671_RUArm__Rotation__X,Bone,T3_671:RUArm,47C68B94012911F1:90AFB54A3B8C3180,T3_671:RShoulder,Rotation,X,bone_rotation_quaternion,True,Bone rotation quaternion component
206,col0206__Bone__T3_671_RUArm__Rotation__Y,Bone,T3_671:RUArm,47C68B94012911F1:90AFB54A3B8C3180,T3_671:RShoulder,Rotation,Y,bone_rotation_quaternion,True,Bone rotation quaternion component
207,col0207__Bone__T3_671_RUArm__Rotation__Z,Bone,T3_671:RUArm,47C68B94012911F1:90AFB54A3B8C3180,T3_671:RShoulder,Rotation,Z,bone_rotation_quaternion,True,Bone rotation quaternion component
208,col0208__Bone__T3_671_RUArm__Rotation__W,Bone,T3_671:RUArm,47C68B94012911F1:90AFB54A3B8C3180,T3_671:RShoulder,Rotation,W,bone_rotation_quaternion,True,Bone rotation quaternion component
212,col0212__Bone__T3_671_RFArm__Rotation__X,Bone,T3_671:RFArm,47C68B95012911F1:90AFB54A3B8C3180,T3_671:RUArm,Rotation,X,bone_rotation_quaternion,True,Bone rotation quaternion component
213,col0213__Bone__T3_671_RFArm__Rotation__Y,Bone,T3_671:RFArm,47C68B95012911F1:90AFB54A3B8C3180,T3_671:RUArm,Rotation,Y,bone_rotation_quaternion,True,Bone rotation quaternion component
