start_frame,end_frame,start_s,end_s,duration_s,reason,criterion,affected_markers,has_gap_ge_0p5,has_gap_0p2,has_artifact_sigma,has_segment_swap,has_edge_effect
29535,29535,246.125,246.125,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29536,29540,246.1333,246.1667,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,RKneeOut__RThighFront;T3_671:LThighFront,True,False,False,True,False
29541,29541,246.175,246.175,0.0,GAP_GE_0P5;ARTIFACT_SIGMA;SEGMENT_SWAP,gaps_over_0p5,RKneeOut__RThighFront;T3_671:LElbowOut;T3_671:LThighFront,True,False,True,True,False
29542,29556,246.1833,246.3,0.1167,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,RKneeOut__RThighFront;T3_671:LThighFront,True,False,False,True,False
29557,29557,246.3083,246.3083,0.0,GAP_GE_0P5;ARTIFACT_SIGMA;SEGMENT_SWAP,gaps_over_0p5,RKneeOut__RThighFront;T3_671:LHandIn;T3_671:LHandOut;T3_671:LThighFront,True,False,True,True,False
29558,29565,246.3167,246.375,0.0583,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;RKneeOut__RThighFront;T3_671:LThighFront,True,False,False,True,False
29566,29574,246.3833,246.45,0.0667,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29575,29579,246.4583,246.4917,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,RHandIn__RWristOut;T3_671:LThighFront,True,False,False,True,False
29580,29580,246.5,246.5,0.0,GAP_GE_0P5;ARTIFACT_SIGMA;SEGMENT_SWAP,gaps_over_0p5,RHandIn__RWristOut;T3_671:LThighFront;T3_671:WaistLBack,True,False,True,True,False
29581,29581,246.5083,246.5083,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:LThighSide;T3_671:WaistLFront,True,False,True,False,False
29582,29582,246.5167,246.5167,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29583,29583,246.525,246.525,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RHandIn,True,False,True,False,False
29584,29584,246.5333,246.5333,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29585,29585,246.5417,246.5417,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:WaistLBack,True,False,True,False,False
29586,29588,246.55,246.5667,0.0167,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29589,29590,246.575,246.5833,0.0083,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RHandOut;T3_671:RWristOut,True,False,True,False,False
29591,29604,246.5917,246.7,0.1083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29605,29605,246.7083,246.7083,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:ChestTop;T3_671:LThighFront,True,False,True,False,False
29606,29652,246.7167,247.1,0.3833,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm,True,False,False,False,False
29653,29653,247.1083,247.1083,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RHandIn,True,False,True,False,False
29654,29684,247.1167,247.3667,0.25,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29685,29685,247.375,247.375,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RWristOut,True,False,True,False,False
29686,29690,247.3833,247.4167,0.0333,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29691,29691,247.425,247.425,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RHandOut,True,False,True,False,False
29692,29696,247.4333,247.4667,0.0333,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29697,29697,247.475,247.475,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:HeadFront;T3_671:LThighFront,True,False,True,False,False
29698,29698,247.4833,247.4833,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29699,29699,247.4917,247.4917,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:HeadFront;T3_671:LThighFront,True,False,True,False,False
29700,29701,247.5,247.5083,0.0083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29702,29702,247.5167,247.5167,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RHandIn,True,False,True,False,False
29703,29711,247.525,247.5917,0.0667,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29712,29712,247.6,247.6,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RUArmHigh,True,False,True,False,False
29713,29713,247.6083,247.6083,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29714,29714,247.6167,247.6167,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RUArmHigh,True,False,True,False,False
29715,29715,247.625,247.625,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29716,29716,247.6333,247.6333,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RElbowOut,True,False,True,False,False
29717,29745,247.6417,247.875,0.2333,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29746,29746,247.8833,247.8833,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:WaistLFront,True,False,True,False,False
29747,29751,247.8917,247.925,0.0333,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29752,29752,247.9333,247.9333,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:LUArmHigh,True,False,True,False,False
29753,29753,247.9417,247.9417,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29754,29754,247.95,247.95,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:BackRight;T3_671:LThighFront,True,False,True,False,False
29755,29755,247.9583,247.9583,0.0,GAP_GE_0P5;ARTIFACT_SIGMA;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:BackLeft;T3_671:LThighFront,True,False,True,True,False
29756,29756,247.9667,247.9667,0.0,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
29757,29757,247.975,247.975,0.0,GAP_GE_0P5;ARTIFACT_SIGMA;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:BackLeft;T3_671:LThighFront,True,False,True,True,False
29758,29759,247.9833,247.9917,0.0083,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront;T3_671:RFArm,True,False,False,True,False
29760,29760,248.0,248.0,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RShin,True,False,True,False,False
29761,29765,248.0083,248.0417,0.0333,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29766,29767,248.05,248.0583,0.0083,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RKneeOut;T3_671:RShin;T3_671:RThighSide,True,False,True,False,False
29768,29813,248.0667,248.4417,0.375,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29814,29814,248.45,248.45,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RThighSide,True,False,True,False,False
29815,29825,248.4583,248.5417,0.0833,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29826,29826,248.55,248.55,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RAnkleOut,True,False,True,False,False
29827,29828,248.5583,248.5667,0.0083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29829,29829,248.575,248.575,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RAnkleOut,True,False,True,False,False
29830,29832,248.5833,248.6,0.0167,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29833,29834,248.6083,248.6167,0.0083,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LElbowOut;T3_671:LThighFront;T3_671:LUArmHigh,True,False,True,False,False
29835,29856,248.625,248.8,0.175,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29857,29861,248.8083,248.8417,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
29862,29885,248.85,249.0417,0.1917,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29886,29889,249.05,249.075,0.025,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
29890,29918,249.0833,249.3167,0.2333,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29919,29921,249.325,249.3417,0.0167,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
29922,29942,249.35,249.5167,0.1667,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29943,29947,249.525,249.5583,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
29948,29979,249.5667,249.825,0.2583,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
29980,29985,249.8333,249.875,0.0417,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
29986,30042,249.8833,250.35,0.4667,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30043,30046,250.3583,250.3833,0.025,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,RKneeOut__RThighFront;T3_671:LThighFront,True,False,False,True,False
30047,30052,250.3917,250.4333,0.0417,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30053,30054,250.4417,250.45,0.0083,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
30055,30077,250.4583,250.6417,0.1833,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30078,30079,250.65,250.6583,0.0083,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
30080,30129,250.6667,251.075,0.4083,GAP_GE_0P5,gaps_over_0p5,T3_671:LFArm;T3_671:LHandOut;T3_671:LThighFront,True,False,False,False,False
30130,30130,251.0833,251.0833,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RThighFront,True,False,True,False,False
30131,30135,251.0917,251.125,0.0333,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30136,30136,251.1333,251.1333,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RThighFront,True,False,True,False,False
30137,30150,251.1417,251.25,0.1083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30151,30151,251.2583,251.2583,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:WaistRFront,True,False,True,False,False
30152,30152,251.2667,251.2667,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30153,30158,251.275,251.3167,0.0417,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,RKneeOut__RThighFront;T3_671:LThighFront,True,False,False,True,False
30159,30173,251.325,251.4417,0.1167,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30174,30179,251.45,251.4917,0.0417,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
30180,30202,251.5,251.6833,0.1833,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30203,30203,251.6917,251.6917,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:WaistLBack,True,False,True,False,False
30204,30246,251.7,252.05,0.35,GAP_GE_0P5,gaps_over_0p5,T3_671:LHandOut;T3_671:LThighFront,True,False,False,False,False
30247,30250,252.0583,252.0833,0.025,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
30251,30303,252.0917,252.525,0.4333,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30304,30305,252.5333,252.5417,0.0083,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
30306,30337,252.55,252.8083,0.2583,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30338,30342,252.8167,252.85,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
30343,30368,252.8583,253.0667,0.2083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30369,30388,253.075,253.2333,0.1583,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,RKneeOut__RThighFront;T3_671:LThighFront,True,False,False,True,False
30389,30389,253.2417,253.2417,0.0,GAP_GE_0P5;ARTIFACT_SIGMA;SEGMENT_SWAP,gaps_over_0p5,RKneeOut__RThighFront;T3_671:LThighFront;T3_671:RToeTip,True,False,True,True,False
30390,30390,253.25,253.25,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30391,30393,253.2583,253.275,0.0167,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RToeIn;T3_671:RToeTip,True,False,True,False,False
30394,30394,253.2833,253.2833,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30395,30395,253.2917,253.2917,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RToeIn;T3_671:RToeOut,True,False,True,False,False
30396,30397,253.3,253.3083,0.0083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30398,30398,253.3167,253.3167,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RAnkleOut;T3_671:RHeel;T3_671:RToeIn,True,False,True,False,False
30399,30400,253.325,253.3333,0.0083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30401,30401,253.3417,253.3417,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RHeel,True,False,True,False,False
30402,30402,253.35,253.35,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30403,30407,253.3583,253.3917,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
30408,30426,253.4,253.55,0.15,GAP_GE_0P5,gaps_over_0p5,T3_671:LFArm;T3_671:LThighFront,True,False,False,False,False
30427,30427,253.5583,253.5583,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LElbowOut;T3_671:LThighFront,True,False,True,False,False
30428,30429,253.5667,253.575,0.0083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30430,30430,253.5833,253.5833,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LFArm;T3_671:LThighFront,True,False,True,False,False
30431,30439,253.5917,253.6583,0.0667,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront;T3_671:RFArm,True,False,False,False,False
30440,30440,253.6667,253.6667,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LHandOut;T3_671:LThighFront,True,False,True,False,False
30441,30442,253.675,253.6833,0.0083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30443,30448,253.6917,253.7333,0.0417,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
30449,30457,253.7417,253.8083,0.0667,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30458,30461,253.8167,253.8417,0.025,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
30462,30491,253.85,254.0917,0.2417,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30492,30492,254.1,254.1,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LFArm;T3_671:LThighFront,True,False,True,False,False
30493,30505,254.1083,254.2083,0.1,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30506,30510,254.2167,254.25,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
30511,30537,254.2583,254.475,0.2167,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30538,30543,254.4833,254.525,0.0417,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
30544,30556,254.5333,254.6333,0.1,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30557,30561,254.6417,254.675,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
30562,30562,254.6833,254.6833,0.0,GAP_GE_0P5;ARTIFACT_SIGMA;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront;T3_671:RShoulderBack,True,False,True,True,False
30563,30563,254.6917,254.6917,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RShoulderTop,True,False,True,False,False
30564,30579,254.7,254.825,0.125,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30580,30580,254.8333,254.8333,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LShoulderBack;T3_671:LThighFront,True,False,True,False,False
30581,30582,254.8417,254.85,0.0083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30583,30583,254.8583,254.8583,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:BackRight;T3_671:LThighFront,True,False,True,False,False
30584,30585,254.8667,254.875,0.0083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30586,30586,254.8833,254.8833,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:BackLeft;T3_671:LThighFront,True,False,True,False,False
30587,30594,254.8917,254.95,0.0583,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30595,30595,254.9583,254.9583,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:WaistCBack,True,False,True,False,False
30596,30596,254.9667,254.9667,0.0,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30597,30597,254.975,254.975,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:WaistRBack;T3_671:WaistRFront,True,False,True,False,False
30598,30600,254.9833,255.0,0.0167,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30601,30601,255.0083,255.0083,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:WaistRFront,True,False,True,False,False
30602,30606,255.0167,255.05,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
30607,30639,255.0583,255.325,0.2667,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30640,30640,255.3333,255.3333,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RKneeOut,True,False,True,False,False
30641,30644,255.3417,255.3667,0.025,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30645,30645,255.375,255.375,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LThighFront;T3_671:RThighSide,True,False,True,False,False
30646,30686,255.3833,255.7167,0.3333,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30687,30691,255.725,255.7583,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
30692,30717,255.7667,255.975,0.2083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30718,30721,255.9833,256.0083,0.025,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
30722,30726,256.0167,256.05,0.0333,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30727,30727,256.0583,256.0583,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LHandIn;T3_671:LThighFront,True,False,True,False,False
30728,30729,256.0667,256.075,0.0083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30730,30730,256.0833,256.0833,0.0,GAP_GE_0P5;ARTIFACT_SIGMA,gaps_over_0p5,T3_671:LHandOut;T3_671:LThighFront,True,False,True,False,False
30731,30744,256.0917,256.2,0.1083,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30745,30749,256.2083,256.2417,0.0333,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
30750,30773,256.25,256.4417,0.1917,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30774,30777,256.45,256.475,0.025,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
30778,30797,256.4833,256.6417,0.1583,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30798,30803,256.65,256.6917,0.0417,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
30804,30823,256.7,256.8583,0.1583,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
30824,30829,256.8667,256.9083,0.0417,GAP_GE_0P5;SEGMENT_SWAP,gaps_over_0p5,LHandOut__LWristOut;T3_671:LThighFront,True,False,False,True,False
30830,31391,256.9167,261.5917,4.675,GAP_GE_0P5,gaps_over_0p5,T3_671:LThighFront,True,False,False,False,False
