frame,time_s,flag_gap_0p2,flag_gap_0p5,flag_artifact_sigma,flag_segment_swap,flag_edge_effect,reason
18147,151.225,True,True,False,False,False,GAP_GE_0P5;GAP_GE_0P2
18148,151.233333,True,True,False,False,False,GAP_GE_0P5;GAP_GE_0P2
18149,151.241667,True,True,False,False,False,GAP_GE_0P5;GAP_GE_0P2
18150,151.25,True,True,False,False,False,GAP_GE_0P5;GAP_GE_0P2
18151,151.258333,True,True,False,False,False,GAP_GE_0P5;GAP_GE_0P2
18152,151.266667,True,True,False,False,False,GAP_GE_0P5;GAP_GE_0P2
18153,151.275,True,True,False,False,False,GAP_GE_0P5;GAP_GE_0P2
18154,151.283333,True,True,False,False,False,GAP_GE_0P5;GAP_GE_0P2
18155,151.291667,True,True,False,False,False,GAP_GE_0P5;GAP_GE_0P2
18156,151.3,True,True,False,False,False,GAP_GE_0P5;GAP_GE_0P2
18157,151.308333,True,True,False,False,False,GAP_GE_0P5;GAP_GE_0P2
18158,151.316667,True,True,False,False,False,GAP_GE_0P5;GAP_GE_0P2
18159,151.325,True,True,False,False,False,GAP_GE_0P5;GAP_GE_0P2
18160,151.333333,True,True,False,False,False,GAP_GE_0P5;GAP_GE_0P2
18161,151.341667,True,True,True,False,False,GAP_GE_0P5;GAP_GE_0P2;ARTIFACT_SIGMA
18162,151.35,False,True,False,False,False,GAP_GE_0P5
18163,151.358333,False,True,False,False,False,GAP_GE_0P5
18164,151.366667,False,True,False,False,False,GAP_GE_0P5
18165,151.375,False,True,False,False,False,GAP_GE_0P5
18166,151.383333,False,True,False,False,False,GAP_GE_0P5
18167,151.391667,False,True,False,False,False,GAP_GE_0P5
18168,151.4,False,True,False,False,False,GAP_GE_0P5
18169,151.408333,False,True,False,False,False,GAP_GE_0P5
18170,151.416667,False,True,False,False,False,GAP_GE_0P5
18171,151.425,False,True,False,False,False,GAP_GE_0P5
18172,151.433333,False,True,False,False,False,GAP_GE_0P5
18173,151.441667,False,True,False,False,False,GAP_GE_0P5
18174,151.45,False,True,False,False,False,GAP_GE_0P5
18175,151.458333,False,True,False,False,False,GAP_GE_0P5
18176,151.466667,False,True,False,False,False,GAP_GE_0P5
18177,151.475,False,True,False,False,False,GAP_GE_0P5
18178,151.483333,False,True,False,False,False,GAP_GE_0P5
18179,151.491667,False,True,False,False,False,GAP_GE_0P5
18180,151.5,False,True,False,False,False,GAP_GE_0P5
18181,151.508333,False,True,False,False,False,GAP_GE_0P5
18182,151.516667,False,True,False,False,False,GAP_GE_0P5
18183,151.525,False,True,False,False,False,GAP_GE_0P5
18184,151.533333,False,True,False,False,False,GAP_GE_0P5
18185,151.541667,False,True,False,False,False,GAP_GE_0P5
18186,151.55,False,True,False,False,False,GAP_GE_0P5
18187,151.558333,False,True,False,False,False,GAP_GE_0P5
18188,151.566667,False,True,False,False,False,GAP_GE_0P5
18189,151.575,False,True,False,False,False,GAP_GE_0P5
18190,151.583333,False,True,False,False,False,GAP_GE_0P5
18191,151.591667,False,True,False,False,False,GAP_GE_0P5
18192,151.6,False,True,False,False,False,GAP_GE_0P5
18193,151.608333,False,True,False,False,False,GAP_GE_0P5
18194,151.616667,False,True,False,False,False,GAP_GE_0P5
18195,151.625,False,True,False,False,False,GAP_GE_0P5
18196,151.633333,False,True,False,False,False,GAP_GE_0P5
18197,151.641667,False,True,False,False,False,GAP_GE_0P5
18198,151.65,False,True,False,False,False,GAP_GE_0P5
18199,151.658333,False,True,False,False,False,GAP_GE_0P5
18200,151.666667,False,True,False,False,False,GAP_GE_0P5
18201,151.675,False,True,False,False,False,GAP_GE_0P5
18202,151.683333,False,True,False,False,False,GAP_GE_0P5
18203,151.691667,False,True,True,False,False,GAP_GE_0P5;ARTIFACT_SIGMA
18204,151.7,False,True,False,False,False,GAP_GE_0P5
18205,151.708333,False,True,False,False,False,GAP_GE_0P5
18206,151.716667,False,True,False,False,False,GAP_GE_0P5
18207,151.725,False,True,False,False,False,GAP_GE_0P5
18208,151.733333,False,True,False,False,False,GAP_GE_0P5
18209,151.741667,False,True,False,False,False,GAP_GE_0P5
18210,151.75,False,True,False,False,False,GAP_GE_0P5
18211,151.758333,False,True,False,False,False,GAP_GE_0P5
18212,151.766667,False,True,False,False,False,GAP_GE_0P5
18213,151.775,False,True,False,False,False,GAP_GE_0P5
18214,151.783333,False,True,False,False,False,GAP_GE_0P5
18215,151.791667,False,True,False,False,False,GAP_GE_0P5
18216,151.8,False,True,False,False,False,GAP_GE_0P5
18217,151.808333,False,True,False,False,False,GAP_GE_0P5
18218,151.816667,False,True,False,False,False,GAP_GE_0P5
18219,151.825,False,True,False,False,False,GAP_GE_0P5
18220,151.833333,False,True,False,False,False,GAP_GE_0P5
18221,151.841667,False,True,False,False,False,GAP_GE_0P5
18222,151.85,False,True,False,False,False,GAP_GE_0P5
18223,151.858333,False,True,False,False,False,GAP_GE_0P5
18224,151.866667,False,True,False,False,False,GAP_GE_0P5
18225,151.875,False,True,False,False,False,GAP_GE_0P5
18226,151.883333,False,True,False,False,False,GAP_GE_0P5
18227,151.891667,False,True,False,False,False,GAP_GE_0P5
18228,151.9,False,True,False,False,False,GAP_GE_0P5
18229,151.908333,False,True,False,False,False,GAP_GE_0P5
18230,151.916667,False,True,False,False,False,GAP_GE_0P5
18231,151.925,False,True,False,False,False,GAP_GE_0P5
18232,151.933333,False,True,False,False,False,GAP_GE_0P5
18233,151.941667,False,True,False,False,False,GAP_GE_0P5
18234,151.95,False,True,False,False,False,GAP_GE_0P5
18235,151.958333,False,True,False,False,False,GAP_GE_0P5
18236,151.966667,False,True,False,False,False,GAP_GE_0P5
18237,151.975,False,True,False,False,False,GAP_GE_0P5
18238,151.983333,False,True,False,False,False,GAP_GE_0P5
18239,151.991667,False,True,False,False,False,GAP_GE_0P5
18240,152.0,False,True,False,False,False,GAP_GE_0P5
18241,152.008333,False,True,False,False,False,GAP_GE_0P5
18242,152.016667,False,True,False,False,False,GAP_GE_0P5
18243,152.025,False,True,False,False,False,GAP_GE_0P5
18244,152.033333,False,True,False,False,False,GAP_GE_0P5
18245,152.041667,False,True,False,False,False,GAP_GE_0P5
18246,152.05,False,True,False,False,False,GAP_GE_0P5
18247,152.058333,False,True,False,False,False,GAP_GE_0P5
18248,152.066667,False,True,False,False,False,GAP_GE_0P5
18249,152.075,False,True,False,False,False,GAP_GE_0P5
18250,152.083333,False,True,False,False,False,GAP_GE_0P5
18251,152.091667,False,True,False,False,False,GAP_GE_0P5
18252,152.1,False,True,False,False,False,GAP_GE_0P5
18253,152.108333,False,True,False,False,False,GAP_GE_0P5
18254,152.116667,False,True,False,False,False,GAP_GE_0P5
18255,152.125,False,True,False,False,False,GAP_GE_0P5
18256,152.133333,False,True,False,False,False,GAP_GE_0P5
18257,152.141667,False,True,False,False,False,GAP_GE_0P5
18258,152.15,False,True,False,False,False,GAP_GE_0P5
18259,152.158333,False,True,False,False,False,GAP_GE_0P5
18260,152.166667,False,True,False,False,False,GAP_GE_0P5
18261,152.175,False,True,False,False,False,GAP_GE_0P5
18262,152.183333,False,True,False,False,False,GAP_GE_0P5
18263,152.191667,False,True,False,False,False,GAP_GE_0P5
18264,152.2,False,True,False,False,False,GAP_GE_0P5
18265,152.208333,False,True,False,False,False,GAP_GE_0P5
18266,152.216667,False,True,False,False,False,GAP_GE_0P5
18267,152.225,False,True,False,False,False,GAP_GE_0P5
18268,152.233333,False,True,False,False,False,GAP_GE_0P5
18269,152.241667,False,True,False,False,False,GAP_GE_0P5
18270,152.25,False,True,False,False,False,GAP_GE_0P5
18271,152.258333,False,True,False,False,False,GAP_GE_0P5
18272,152.266667,False,True,False,False,False,GAP_GE_0P5
18273,152.275,False,True,False,False,False,GAP_GE_0P5
18274,152.283333,False,True,False,False,False,GAP_GE_0P5
18275,152.291667,False,True,False,False,False,GAP_GE_0P5
18276,152.3,False,True,False,False,False,GAP_GE_0P5
18277,152.308333,False,True,False,False,False,GAP_GE_0P5
18278,152.316667,False,True,False,False,False,GAP_GE_0P5
18279,152.325,False,True,False,False,False,GAP_GE_0P5
18280,152.333333,False,True,False,False,False,GAP_GE_0P5
18281,152.341667,False,True,False,False,False,GAP_GE_0P5
18282,152.35,False,True,False,False,False,GAP_GE_0P5
18283,152.358333,False,True,False,False,False,GAP_GE_0P5
18284,152.366667,False,True,False,False,False,GAP_GE_0P5
18285,152.375,False,True,False,False,False,GAP_GE_0P5
18286,152.383333,False,True,False,False,False,GAP_GE_0P5
18287,152.391667,False,True,False,False,False,GAP_GE_0P5
18288,152.4,False,True,False,False,False,GAP_GE_0P5
18289,152.408333,False,True,False,False,False,GAP_GE_0P5
18290,152.416667,False,True,False,False,False,GAP_GE_0P5
18291,152.425,False,True,False,False,False,GAP_GE_0P5
18292,152.433333,False,True,False,False,False,GAP_GE_0P5
18293,152.441667,False,True,False,False,False,GAP_GE_0P5
18294,152.45,False,True,False,False,False,GAP_GE_0P5
18295,152.458333,False,True,False,False,False,GAP_GE_0P5
18296,152.466667,False,True,False,False,False,GAP_GE_0P5
18297,152.475,False,True,False,False,False,GAP_GE_0P5
18298,152.483333,False,True,False,False,False,GAP_GE_0P5
18299,152.491667,False,True,False,False,False,GAP_GE_0P5
18300,152.5,False,True,False,False,False,GAP_GE_0P5
18301,152.508333,False,True,False,False,False,GAP_GE_0P5
18302,152.516667,False,True,False,False,False,GAP_GE_0P5
18303,152.525,False,True,False,False,False,GAP_GE_0P5
18304,152.533333,False,True,False,False,False,GAP_GE_0P5
18305,152.541667,False,True,False,False,False,GAP_GE_0P5
18306,152.55,False,True,False,False,False,GAP_GE_0P5
18307,152.558333,False,True,False,False,False,GAP_GE_0P5
18308,152.566667,False,True,False,False,False,GAP_GE_0P5
18309,152.575,False,True,False,False,False,GAP_GE_0P5
18310,152.583333,False,True,False,False,False,GAP_GE_0P5
18311,152.591667,False,True,False,False,False,GAP_GE_0P5
18312,152.6,False,True,False,False,False,GAP_GE_0P5
18313,152.608333,False,True,False,False,False,GAP_GE_0P5
18314,152.616667,False,True,False,False,False,GAP_GE_0P5
18315,152.625,False,True,False,False,False,GAP_GE_0P5
18316,152.633333,False,True,False,False,False,GAP_GE_0P5
18317,152.641667,False,True,False,False,False,GAP_GE_0P5
18318,152.65,False,True,False,False,False,GAP_GE_0P5
18319,152.658333,False,True,False,False,False,GAP_GE_0P5
18320,152.666667,False,True,False,False,False,GAP_GE_0P5
18321,152.675,False,True,False,False,False,GAP_GE_0P5
18322,152.683333,False,True,False,False,False,GAP_GE_0P5
18323,152.691667,False,True,False,False,False,GAP_GE_0P5
18324,152.7,False,True,False,False,False,GAP_GE_0P5
18325,152.708333,False,True,False,False,False,GAP_GE_0P5
18326,152.716667,False,True,False,False,False,GAP_GE_0P5
18327,152.725,False,True,False,False,False,GAP_GE_0P5
18328,152.733333,False,True,False,False,False,GAP_GE_0P5
18329,152.741667,False,True,False,False,False,GAP_GE_0P5
18330,152.75,False,True,False,False,False,GAP_GE_0P5
18331,152.758333,False,True,False,False,False,GAP_GE_0P5
18332,152.766667,False,True,False,False,False,GAP_GE_0P5
18333,152.775,False,True,False,False,False,GAP_GE_0P5
18334,152.783333,False,True,False,False,False,GAP_GE_0P5
18335,152.791667,False,True,False,False,False,GAP_GE_0P5
18336,152.8,False,True,False,False,False,GAP_GE_0P5
18337,152.808333,False,True,False,False,False,GAP_GE_0P5
18338,152.816667,False,True,False,False,False,GAP_GE_0P5
18339,152.825,False,True,False,False,False,GAP_GE_0P5
18340,152.833333,False,True,False,False,False,GAP_GE_0P5
18341,152.841667,False,True,False,False,False,GAP_GE_0P5
18342,152.85,False,True,False,False,False,GAP_GE_0P5
18343,152.858333,False,True,False,False,False,GAP_GE_0P5
18344,152.866667,False,True,False,False,False,GAP_GE_0P5
18345,152.875,False,True,False,False,False,GAP_GE_0P5
18346,152.883333,False,True,False,False,False,GAP_GE_0P5
18347,152.891667,False,True,False,False,False,GAP_GE_0P5
18348,152.9,False,True,False,False,False,GAP_GE_0P5
18349,152.908333,False,True,False,False,False,GAP_GE_0P5
18350,152.916667,False,True,False,False,False,GAP_GE_0P5
18351,152.925,False,True,False,False,False,GAP_GE_0P5
18352,152.933333,False,True,False,False,False,GAP_GE_0P5
18353,152.941667,False,True,False,False,False,GAP_GE_0P5
18354,152.95,False,True,False,False,False,GAP_GE_0P5
18355,152.958333,False,True,False,False,False,GAP_GE_0P5
18356,152.966667,False,True,False,False,False,GAP_GE_0P5
18357,152.975,False,True,False,False,False,GAP_GE_0P5
18358,152.983333,False,True,False,False,False,GAP_GE_0P5
18359,152.991667,False,True,False,False,False,GAP_GE_0P5
18360,153.0,False,True,False,False,False,GAP_GE_0P5
18361,153.008333,False,True,False,False,False,GAP_GE_0P5
18362,153.016667,False,True,False,False,False,GAP_GE_0P5
18363,153.025,False,True,False,False,False,GAP_GE_0P5
18364,153.033333,False,True,False,False,False,GAP_GE_0P5
18365,153.041667,False,True,False,False,False,GAP_GE_0P5
18366,153.05,False,True,False,False,False,GAP_GE_0P5
18367,153.058333,False,True,False,False,False,GAP_GE_0P5
18368,153.066667,False,True,False,False,False,GAP_GE_0P5
18369,153.075,False,True,False,False,False,GAP_GE_0P5
18370,153.083333,False,True,False,False,False,GAP_GE_0P5
18371,153.091667,False,True,False,False,False,GAP_GE_0P5
18372,153.1,False,True,False,False,False,GAP_GE_0P5
18373,153.108333,False,True,False,False,False,GAP_GE_0P5
18374,153.116667,False,True,False,False,False,GAP_GE_0P5
18375,153.125,False,True,False,False,False,GAP_GE_0P5
18376,153.133333,False,True,False,False,False,GAP_GE_0P5
18377,153.141667,False,True,False,False,False,GAP_GE_0P5
18378,153.15,False,True,False,False,False,GAP_GE_0P5
18379,153.158333,False,True,False,False,False,GAP_GE_0P5
18380,153.166667,False,True,False,False,False,GAP_GE_0P5
18381,153.175,False,True,False,False,False,GAP_GE_0P5
18382,153.183333,False,True,False,False,False,GAP_GE_0P5
18383,153.191667,False,True,False,False,False,GAP_GE_0P5
18384,153.2,False,True,False,False,False,GAP_GE_0P5
18385,153.208333,False,True,False,False,False,GAP_GE_0P5
18386,153.216667,False,True,False,False,False,GAP_GE_0P5
18387,153.225,False,True,False,False,False,GAP_GE_0P5
18388,153.233333,False,True,False,False,False,GAP_GE_0P5
18389,153.241667,False,True,False,False,False,GAP_GE_0P5
18390,153.25,False,True,False,False,False,GAP_GE_0P5
18391,153.258333,False,True,False,False,False,GAP_GE_0P5
18392,153.266667,False,True,False,False,False,GAP_GE_0P5
18393,153.275,False,True,False,False,False,GAP_GE_0P5
18394,153.283333,False,True,False,False,False,GAP_GE_0P5
18395,153.291667,False,True,False,False,False,GAP_GE_0P5
18396,153.3,False,True,False,False,False,GAP_GE_0P5
18397,153.308333,False,True,False,False,False,GAP_GE_0P5
18398,153.316667,False,True,False,False,False,GAP_GE_0P5
18399,153.325,False,True,False,False,False,GAP_GE_0P5
18400,153.333333,False,True,False,False,False,GAP_GE_0P5
18401,153.341667,False,True,False,False,False,GAP_GE_0P5
18402,153.35,False,True,False,False,False,GAP_GE_0P5
18403,153.358333,False,True,False,False,False,GAP_GE_0P5
18404,153.366667,False,True,False,False,False,GAP_GE_0P5
18405,153.375,False,True,False,False,False,GAP_GE_0P5
18406,153.383333,False,True,False,False,False,GAP_GE_0P5
18407,153.391667,False,True,False,False,False,GAP_GE_0P5
18408,153.4,False,True,False,False,False,GAP_GE_0P5
18409,153.408333,False,True,False,False,False,GAP_GE_0P5
18410,153.416667,False,True,False,False,False,GAP_GE_0P5
18411,153.425,False,True,False,False,False,GAP_GE_0P5
18412,153.433333,False,True,False,False,False,GAP_GE_0P5
18413,153.441667,False,True,False,False,False,GAP_GE_0P5
18414,153.45,False,True,False,False,False,GAP_GE_0P5
18415,153.458333,False,True,False,False,False,GAP_GE_0P5
18416,153.466667,False,True,False,False,False,GAP_GE_0P5
18417,153.475,False,True,False,False,False,GAP_GE_0P5
18418,153.483333,False,True,False,False,False,GAP_GE_0P5
18419,153.491667,False,True,False,False,False,GAP_GE_0P5
18420,153.5,False,True,False,False,False,GAP_GE_0P5
18421,153.508333,False,True,False,False,False,GAP_GE_0P5
18422,153.516667,False,True,False,False,False,GAP_GE_0P5
18423,153.525,False,True,False,False,False,GAP_GE_0P5
18424,153.533333,False,True,False,False,False,GAP_GE_0P5
18425,153.541667,False,True,False,False,False,GAP_GE_0P5
18426,153.55,False,True,False,False,False,GAP_GE_0P5
18427,153.558333,False,True,False,False,False,GAP_GE_0P5
18428,153.566667,False,True,False,False,False,GAP_GE_0P5
18429,153.575,False,True,False,False,False,GAP_GE_0P5
18430,153.583333,False,True,False,False,False,GAP_GE_0P5
18431,153.591667,False,True,False,False,False,GAP_GE_0P5
18432,153.6,False,True,False,False,False,GAP_GE_0P5
18433,153.608333,False,True,False,False,False,GAP_GE_0P5
18434,153.616667,False,True,False,False,False,GAP_GE_0P5
18435,153.625,False,True,False,False,False,GAP_GE_0P5
18436,153.633333,False,True,False,False,False,GAP_GE_0P5
18437,153.641667,False,True,False,False,False,GAP_GE_0P5
18438,153.65,False,True,False,False,False,GAP_GE_0P5
18439,153.658333,False,True,False,False,False,GAP_GE_0P5
18440,153.666667,False,True,False,False,False,GAP_GE_0P5
18441,153.675,False,True,False,False,False,GAP_GE_0P5
18442,153.683333,False,True,False,False,False,GAP_GE_0P5
18443,153.691667,False,True,False,False,False,GAP_GE_0P5
18444,153.7,False,True,False,False,False,GAP_GE_0P5
18445,153.708333,False,True,False,False,False,GAP_GE_0P5
18446,153.716667,False,True,False,False,False,GAP_GE_0P5
18447,153.725,False,True,False,False,False,GAP_GE_0P5
18448,153.733333,False,True,False,False,False,GAP_GE_0P5
18449,153.741667,False,True,False,False,False,GAP_GE_0P5
18450,153.75,False,True,False,False,False,GAP_GE_0P5
18451,153.758333,False,True,False,False,False,GAP_GE_0P5
18452,153.766667,False,True,False,False,False,GAP_GE_0P5
18453,153.775,False,True,False,False,False,GAP_GE_0P5
18454,153.783333,False,True,False,False,False,GAP_GE_0P5
18455,153.791667,False,True,False,False,False,GAP_GE_0P5
18456,153.8,False,True,False,False,False,GAP_GE_0P5
18457,153.808333,False,True,False,False,False,GAP_GE_0P5
18458,153.816667,False,True,False,False,False,GAP_GE_0P5
18459,153.825,False,True,False,False,False,GAP_GE_0P5
18460,153.833333,False,True,False,False,False,GAP_GE_0P5
18461,153.841667,False,True,False,False,False,GAP_GE_0P5
18462,153.85,False,True,False,False,False,GAP_GE_0P5
18463,153.858333,False,True,False,False,False,GAP_GE_0P5
18464,153.866667,False,True,False,False,False,GAP_GE_0P5
18465,153.875,False,True,False,False,False,GAP_GE_0P5
18466,153.883333,False,True,False,False,False,GAP_GE_0P5
18467,153.891667,False,True,False,False,False,GAP_GE_0P5
18468,153.9,False,True,False,False,False,GAP_GE_0P5
18469,153.908333,False,True,False,False,False,GAP_GE_0P5
18470,153.916667,False,True,False,False,False,GAP_GE_0P5
18471,153.925,False,True,False,False,False,GAP_GE_0P5
18472,153.933333,False,True,False,False,False,GAP_GE_0P5
18473,153.941667,False,True,False,False,False,GAP_GE_0P5
18474,153.95,False,True,False,False,False,GAP_GE_0P5
18475,153.958333,False,True,False,False,False,GAP_GE_0P5
18476,153.966667,False,True,False,False,False,GAP_GE_0P5
18477,153.975,False,True,False,False,False,GAP_GE_0P5
18478,153.983333,False,True,False,False,False,GAP_GE_0P5
18479,153.991667,False,True,False,False,False,GAP_GE_0P5
18480,154.0,False,True,False,False,False,GAP_GE_0P5
18481,154.008333,False,True,False,False,False,GAP_GE_0P5
18482,154.016667,False,True,False,False,False,GAP_GE_0P5
18483,154.025,False,True,False,False,False,GAP_GE_0P5
18484,154.033333,False,True,False,False,False,GAP_GE_0P5
18485,154.041667,False,True,False,False,False,GAP_GE_0P5
18486,154.05,False,True,False,False,False,GAP_GE_0P5
18487,154.058333,False,True,False,False,False,GAP_GE_0P5
18488,154.066667,False,True,False,False,False,GAP_GE_0P5
18489,154.075,False,True,False,False,False,GAP_GE_0P5
18490,154.083333,False,True,False,False,False,GAP_GE_0P5
18491,154.091667,False,True,False,False,False,GAP_GE_0P5
18492,154.1,False,True,False,False,False,GAP_GE_0P5
18493,154.108333,False,True,False,False,False,GAP_GE_0P5
18494,154.116667,False,True,False,False,False,GAP_GE_0P5
18495,154.125,False,True,False,False,False,GAP_GE_0P5
18496,154.133333,False,True,False,False,False,GAP_GE_0P5
18497,154.141667,False,True,False,False,False,GAP_GE_0P5
18498,154.15,False,True,False,False,False,GAP_GE_0P5
18499,154.158333,False,True,False,False,False,GAP_GE_0P5
18500,154.166667,False,True,False,False,False,GAP_GE_0P5
18501,154.175,False,True,False,False,False,GAP_GE_0P5
18502,154.183333,False,True,False,False,False,GAP_GE_0P5
18503,154.191667,False,True,False,False,False,GAP_GE_0P5
18504,154.2,False,True,False,False,False,GAP_GE_0P5
18505,154.208333,False,True,False,False,False,GAP_GE_0P5
18506,154.216667,False,True,False,False,False,GAP_GE_0P5
18507,154.225,False,True,False,False,False,GAP_GE_0P5
18508,154.233333,False,True,False,False,False,GAP_GE_0P5
18509,154.241667,False,True,False,False,False,GAP_GE_0P5
18510,154.25,False,True,False,False,False,GAP_GE_0P5
18511,154.258333,False,True,False,False,False,GAP_GE_0P5
18512,154.266667,False,True,False,False,False,GAP_GE_0P5
18513,154.275,False,True,False,False,False,GAP_GE_0P5
18514,154.283333,False,True,False,False,False,GAP_GE_0P5
18515,154.291667,False,True,False,False,False,GAP_GE_0P5
18516,154.3,False,True,False,False,False,GAP_GE_0P5
18517,154.308333,False,True,False,False,False,GAP_GE_0P5
18518,154.316667,False,True,False,False,False,GAP_GE_0P5
18519,154.325,False,True,False,False,False,GAP_GE_0P5
18520,154.333333,False,True,False,False,False,GAP_GE_0P5
18521,154.341667,False,True,False,False,False,GAP_GE_0P5
18522,154.35,False,True,False,False,False,GAP_GE_0P5
18523,154.358333,False,True,False,False,False,GAP_GE_0P5
18524,154.366667,False,True,False,False,False,GAP_GE_0P5
18525,154.375,False,True,False,False,False,GAP_GE_0P5
18526,154.383333,False,True,False,False,False,GAP_GE_0P5
18527,154.391667,False,True,False,False,False,GAP_GE_0P5
18528,154.4,False,True,False,False,False,GAP_GE_0P5
18529,154.408333,False,True,False,False,False,GAP_GE_0P5
18530,154.416667,False,True,False,False,False,GAP_GE_0P5
18531,154.425,False,True,False,False,False,GAP_GE_0P5
18532,154.433333,False,True,False,False,False,GAP_GE_0P5
18533,154.441667,False,True,False,False,False,GAP_GE_0P5
18534,154.45,False,True,False,False,False,GAP_GE_0P5
18535,154.458333,False,True,False,False,False,GAP_GE_0P5
18536,154.466667,False,True,False,False,False,GAP_GE_0P5
18537,154.475,False,True,False,False,False,GAP_GE_0P5
18538,154.483333,False,True,False,False,False,GAP_GE_0P5
18539,154.491667,False,True,False,False,False,GAP_GE_0P5
18540,154.5,False,True,False,False,False,GAP_GE_0P5
18541,154.508333,False,True,False,False,False,GAP_GE_0P5
18542,154.516667,False,True,False,False,False,GAP_GE_0P5
18543,154.525,False,True,False,False,False,GAP_GE_0P5
18544,154.533333,False,True,False,False,False,GAP_GE_0P5
18545,154.541667,False,True,False,False,False,GAP_GE_0P5
18546,154.55,False,True,False,False,False,GAP_GE_0P5
18547,154.558333,False,True,False,False,False,GAP_GE_0P5
18548,154.566667,False,True,False,False,False,GAP_GE_0P5
18549,154.575,False,True,False,False,False,GAP_GE_0P5
18550,154.583333,False,True,False,False,False,GAP_GE_0P5
18551,154.591667,False,True,False,False,False,GAP_GE_0P5
18552,154.6,False,True,False,False,False,GAP_GE_0P5
18553,154.608333,False,True,False,False,False,GAP_GE_0P5
18554,154.616667,False,True,False,False,False,GAP_GE_0P5
18555,154.625,False,True,False,False,False,GAP_GE_0P5
18556,154.633333,False,True,False,False,False,GAP_GE_0P5
18557,154.641667,False,True,False,False,False,GAP_GE_0P5
18558,154.65,False,True,False,False,False,GAP_GE_0P5
18559,154.658333,False,True,False,False,False,GAP_GE_0P5
18560,154.666667,False,True,False,False,False,GAP_GE_0P5
18561,154.675,False,True,False,False,False,GAP_GE_0P5
18562,154.683333,False,True,False,False,False,GAP_GE_0P5
18563,154.691667,False,True,False,False,False,GAP_GE_0P5
18564,154.7,False,True,False,False,False,GAP_GE_0P5
18565,154.708333,False,True,False,False,False,GAP_GE_0P5
18566,154.716667,False,True,False,False,False,GAP_GE_0P5
18567,154.725,False,True,False,False,False,GAP_GE_0P5
18568,154.733333,False,True,False,False,False,GAP_GE_0P5
18569,154.741667,False,True,False,False,False,GAP_GE_0P5
18570,154.75,False,True,False,False,False,GAP_GE_0P5
18571,154.758333,False,True,False,False,False,GAP_GE_0P5
18572,154.766667,False,True,False,False,False,GAP_GE_0P5
18573,154.775,False,True,False,False,False,GAP_GE_0P5
18574,154.783333,False,True,False,False,False,GAP_GE_0P5
18575,154.791667,False,True,False,False,False,GAP_GE_0P5
18576,154.8,False,True,False,False,False,GAP_GE_0P5
18577,154.808333,False,True,False,False,False,GAP_GE_0P5
18578,154.816667,False,True,False,False,False,GAP_GE_0P5
18579,154.825,False,True,False,False,False,GAP_GE_0P5
18580,154.833333,False,True,False,False,False,GAP_GE_0P5
18581,154.841667,False,True,False,False,False,GAP_GE_0P5
18582,154.85,False,True,False,False,False,GAP_GE_0P5
18583,154.858333,False,True,False,False,False,GAP_GE_0P5
18584,154.866667,False,True,False,False,False,GAP_GE_0P5
18585,154.875,False,True,False,False,False,GAP_GE_0P5
18586,154.883333,False,True,False,False,False,GAP_GE_0P5
18587,154.891667,False,True,False,False,False,GAP_GE_0P5
18588,154.9,False,True,False,False,False,GAP_GE_0P5
18589,154.908333,False,True,False,False,False,GAP_GE_0P5
18590,154.916667,False,True,False,False,False,GAP_GE_0P5
18591,154.925,False,True,False,False,False,GAP_GE_0P5
18592,154.933333,False,True,False,False,False,GAP_GE_0P5
18593,154.941667,False,True,False,False,False,GAP_GE_0P5
18594,154.95,False,True,False,False,False,GAP_GE_0P5
18595,154.958333,False,True,False,False,False,GAP_GE_0P5
18596,154.966667,False,True,False,False,False,GAP_GE_0P5
18597,154.975,False,True,False,False,False,GAP_GE_0P5
18598,154.983333,False,True,False,False,False,GAP_GE_0P5
18599,154.991667,False,True,False,False,False,GAP_GE_0P5
18600,155.0,False,True,False,False,False,GAP_GE_0P5
18601,155.008333,False,True,False,False,False,GAP_GE_0P5
18602,155.016667,False,True,False,False,False,GAP_GE_0P5
18603,155.025,False,True,False,False,False,GAP_GE_0P5
18604,155.033333,False,True,False,False,False,GAP_GE_0P5
18605,155.041667,False,True,False,False,False,GAP_GE_0P5
18606,155.05,False,True,False,False,False,GAP_GE_0P5
18607,155.058333,False,True,False,False,False,GAP_GE_0P5
18608,155.066667,False,True,False,False,False,GAP_GE_0P5
18609,155.075,False,True,False,False,False,GAP_GE_0P5
18610,155.083333,False,True,False,False,False,GAP_GE_0P5
18611,155.091667,False,True,False,False,False,GAP_GE_0P5
18612,155.1,False,True,False,False,False,GAP_GE_0P5
18613,155.108333,False,True,False,False,False,GAP_GE_0P5
18614,155.116667,False,True,False,False,False,GAP_GE_0P5
18615,155.125,False,True,False,False,False,GAP_GE_0P5
18616,155.133333,False,True,False,False,False,GAP_GE_0P5
18617,155.141667,False,True,False,False,False,GAP_GE_0P5
18618,155.15,False,True,False,False,False,GAP_GE_0P5
18619,155.158333,False,True,False,False,False,GAP_GE_0P5
18620,155.166667,False,True,False,False,False,GAP_GE_0P5
18621,155.175,False,True,False,False,False,GAP_GE_0P5
18622,155.183333,False,True,False,False,False,GAP_GE_0P5
18623,155.191667,False,True,False,False,False,GAP_GE_0P5
18624,155.2,False,True,False,False,False,GAP_GE_0P5
18625,155.208333,False,True,False,False,False,GAP_GE_0P5
